Triplet_ID,Gene_Ensembl_ID,Gene_Symbol,miRNA_Name,DMR_Index,Target_log2FC,Target_Direction,Target_padj,miRNA_log2FC,miRNA_Direction,miRNA_padj,Methylation_Direction,Methylation_Value,DMR_pvalue,DMR_qvalue
NSMF_hsa-miR-27b-5p_12515,ENSG00000165802,NSMF,hsa-miR-27b-5p,12515,0.67922485,Up-regulated,0.049062508,0.401218901,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-5683_12513,ENSG00000165802,NSMF,hsa-miR-5683,12513,0.67922485,Up-regulated,0.049062508,1.007457395,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-5683_12514,ENSG00000165802,NSMF,hsa-miR-5683,12514,0.67922485,Up-regulated,0.049062508,1.007457395,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-5683_12515,ENSG00000165802,NSMF,hsa-miR-5683,12515,0.67922485,Up-regulated,0.049062508,1.007457395,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-874-5p_12513,ENSG00000165802,NSMF,hsa-miR-874-5p,12513,0.67922485,Up-regulated,0.049062508,0.767462369,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-874-5p_12514,ENSG00000165802,NSMF,hsa-miR-874-5p,12514,0.67922485,Up-regulated,0.049062508,0.767462369,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-874-5p_12515,ENSG00000165802,NSMF,hsa-miR-874-5p,12515,0.67922485,Up-regulated,0.049062508,0.767462369,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-652-3p_12513,ENSG00000165802,NSMF,hsa-miR-652-3p,12513,0.67922485,Up-regulated,0.049062508,0.409673301,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-652-3p_12514,ENSG00000165802,NSMF,hsa-miR-652-3p,12514,0.67922485,Up-regulated,0.049062508,0.409673301,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-652-3p_12515,ENSG00000165802,NSMF,hsa-miR-652-3p,12515,0.67922485,Up-regulated,0.049062508,0.409673301,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_novel_1294_12513,ENSG00000165802,NSMF,novel_1294,12513,0.67922485,Up-regulated,0.049062508,2.038801482,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_novel_1294_12514,ENSG00000165802,NSMF,novel_1294,12514,0.67922485,Up-regulated,0.049062508,2.038801482,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_novel_1294_12515,ENSG00000165802,NSMF,novel_1294,12515,0.67922485,Up-regulated,0.049062508,2.038801482,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-3679-3p_12513,ENSG00000165802,NSMF,hsa-miR-3679-3p,12513,0.67922485,Up-regulated,0.049062508,1.683946556,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-3679-3p_12514,ENSG00000165802,NSMF,hsa-miR-3679-3p,12514,0.67922485,Up-regulated,0.049062508,1.683946556,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-3679-3p_12515,ENSG00000165802,NSMF,hsa-miR-3679-3p,12515,0.67922485,Up-regulated,0.049062508,1.683946556,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-4664-5p_12513,ENSG00000165802,NSMF,hsa-miR-4664-5p,12513,0.67922485,Up-regulated,0.049062508,2.593041989,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-4664-5p_12514,ENSG00000165802,NSMF,hsa-miR-4664-5p,12514,0.67922485,Up-regulated,0.049062508,2.593041989,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-4664-5p_12515,ENSG00000165802,NSMF,hsa-miR-4664-5p,12515,0.67922485,Up-regulated,0.049062508,2.593041989,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-151b_12513,ENSG00000165802,NSMF,hsa-miR-151b,12513,0.67922485,Up-regulated,0.049062508,0.578626618,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-151b_12514,ENSG00000165802,NSMF,hsa-miR-151b,12514,0.67922485,Up-regulated,0.049062508,0.578626618,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-151b_12515,ENSG00000165802,NSMF,hsa-miR-151b,12515,0.67922485,Up-regulated,0.049062508,0.578626618,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-32-3p_12513,ENSG00000165802,NSMF,hsa-miR-32-3p,12513,0.67922485,Up-regulated,0.049062508,0.537984795,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-32-3p_12514,ENSG00000165802,NSMF,hsa-miR-32-3p,12514,0.67922485,Up-regulated,0.049062508,0.537984795,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-32-3p_12515,ENSG00000165802,NSMF,hsa-miR-32-3p,12515,0.67922485,Up-regulated,0.049062508,0.537984795,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NSMF_hsa-miR-3667-3p_12513,ENSG00000165802,NSMF,hsa-miR-3667-3p,12513,0.67922485,Up-regulated,0.049062508,2.095091267,Up-regulated,0.99990023,Hypermethylated,0.536072721,3.80832706976844e-06,1.93686677890025e-05
NSMF_hsa-miR-3667-3p_12514,ENSG00000165802,NSMF,hsa-miR-3667-3p,12514,0.67922485,Up-regulated,0.049062508,2.095091267,Up-regulated,0.99990023,Hypermethylated,0.897779472,0.008769485,0.020238239
NSMF_hsa-miR-3667-3p_12515,ENSG00000165802,NSMF,hsa-miR-3667-3p,12515,0.67922485,Up-regulated,0.049062508,2.095091267,Up-regulated,0.99990023,Hypomethylated,-0.856496448,0.000170507,0.000610749
NECAB1_hsa-miR-6877-3p_100878,ENSG00000123119,NECAB1,hsa-miR-6877-3p,100878,0.820426815,Up-regulated,0.049062508,30.0,Up-regulated,1.91e-10,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-6877-3p_100879,ENSG00000123119,NECAB1,hsa-miR-6877-3p,100879,0.820426815,Up-regulated,0.049062508,30.0,Up-regulated,1.91e-10,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-6877-3p_198731,ENSG00000123119,NECAB1,hsa-miR-6877-3p,198731,0.820426815,Up-regulated,0.049062508,30.0,Up-regulated,1.91e-10,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-1269a_100878,ENSG00000123119,NECAB1,hsa-miR-1269a,100878,0.820426815,Up-regulated,0.049062508,3.199437988,Up-regulated,0.014516677,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-1269a_100879,ENSG00000123119,NECAB1,hsa-miR-1269a,100879,0.820426815,Up-regulated,0.049062508,3.199437988,Up-regulated,0.014516677,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-1269a_198731,ENSG00000123119,NECAB1,hsa-miR-1269a,198731,0.820426815,Up-regulated,0.049062508,3.199437988,Up-regulated,0.014516677,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_novel_594_100878,ENSG00000123119,NECAB1,novel_594,100878,0.820426815,Up-regulated,0.049062508,-15.87845051,Down-regulated,0.057098973,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_novel_594_100879,ENSG00000123119,NECAB1,novel_594,100879,0.820426815,Up-regulated,0.049062508,-15.87845051,Down-regulated,0.057098973,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_novel_594_198731,ENSG00000123119,NECAB1,novel_594,198731,0.820426815,Up-regulated,0.049062508,-15.87845051,Down-regulated,0.057098973,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-223-3p_100878,ENSG00000123119,NECAB1,hsa-miR-223-3p,100878,0.820426815,Up-regulated,0.049062508,0.58831944,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-223-3p_100879,ENSG00000123119,NECAB1,hsa-miR-223-3p,100879,0.820426815,Up-regulated,0.049062508,0.58831944,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-223-3p_198731,ENSG00000123119,NECAB1,hsa-miR-223-3p,198731,0.820426815,Up-regulated,0.049062508,0.58831944,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-373-3p_100878,ENSG00000123119,NECAB1,hsa-miR-373-3p,100878,0.820426815,Up-regulated,0.049062508,-1.206470126,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-373-3p_100879,ENSG00000123119,NECAB1,hsa-miR-373-3p,100879,0.820426815,Up-regulated,0.049062508,-1.206470126,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-373-3p_198731,ENSG00000123119,NECAB1,hsa-miR-373-3p,198731,0.820426815,Up-regulated,0.049062508,-1.206470126,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-574-3p_100878,ENSG00000123119,NECAB1,hsa-miR-574-3p,100878,0.820426815,Up-regulated,0.049062508,0.721988755,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-574-3p_100879,ENSG00000123119,NECAB1,hsa-miR-574-3p,100879,0.820426815,Up-regulated,0.049062508,0.721988755,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-574-3p_198731,ENSG00000123119,NECAB1,hsa-miR-574-3p,198731,0.820426815,Up-regulated,0.049062508,0.721988755,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_novel_1090_100878,ENSG00000123119,NECAB1,novel_1090,100878,0.820426815,Up-regulated,0.049062508,-10.8448253,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_novel_1090_100879,ENSG00000123119,NECAB1,novel_1090,100879,0.820426815,Up-regulated,0.049062508,-10.8448253,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_novel_1090_198731,ENSG00000123119,NECAB1,novel_1090,198731,0.820426815,Up-regulated,0.049062508,-10.8448253,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-519d-5p_100878,ENSG00000123119,NECAB1,hsa-miR-519d-5p,100878,0.820426815,Up-regulated,0.049062508,-0.486076572,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-519d-5p_100879,ENSG00000123119,NECAB1,hsa-miR-519d-5p,100879,0.820426815,Up-regulated,0.049062508,-0.486076572,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-519d-5p_198731,ENSG00000123119,NECAB1,hsa-miR-519d-5p,198731,0.820426815,Up-regulated,0.049062508,-0.486076572,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-1299_100878,ENSG00000123119,NECAB1,hsa-miR-1299,100878,0.820426815,Up-regulated,0.049062508,-1.857076456,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-1299_100879,ENSG00000123119,NECAB1,hsa-miR-1299,100879,0.820426815,Up-regulated,0.049062508,-1.857076456,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-1299_198731,ENSG00000123119,NECAB1,hsa-miR-1299,198731,0.820426815,Up-regulated,0.049062508,-1.857076456,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-4784_100878,ENSG00000123119,NECAB1,hsa-miR-4784,100878,0.820426815,Up-regulated,0.049062508,10.3587968,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-4784_100879,ENSG00000123119,NECAB1,hsa-miR-4784,100879,0.820426815,Up-regulated,0.049062508,10.3587968,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-4784_198731,ENSG00000123119,NECAB1,hsa-miR-4784,198731,0.820426815,Up-regulated,0.049062508,10.3587968,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-6859-5p_100878,ENSG00000123119,NECAB1,hsa-miR-6859-5p,100878,0.820426815,Up-regulated,0.049062508,1.477324365,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-6859-5p_100879,ENSG00000123119,NECAB1,hsa-miR-6859-5p,100879,0.820426815,Up-regulated,0.049062508,1.477324365,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-6859-5p_198731,ENSG00000123119,NECAB1,hsa-miR-6859-5p,198731,0.820426815,Up-regulated,0.049062508,1.477324365,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-548x-3p_100878,ENSG00000123119,NECAB1,hsa-miR-548x-3p,100878,0.820426815,Up-regulated,0.049062508,4.15088442,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-548x-3p_100879,ENSG00000123119,NECAB1,hsa-miR-548x-3p,100879,0.820426815,Up-regulated,0.049062508,4.15088442,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-548x-3p_198731,ENSG00000123119,NECAB1,hsa-miR-548x-3p,198731,0.820426815,Up-regulated,0.049062508,4.15088442,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-1-3p_100878,ENSG00000123119,NECAB1,hsa-miR-1-3p,100878,0.820426815,Up-regulated,0.049062508,0.58894478,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-1-3p_100879,ENSG00000123119,NECAB1,hsa-miR-1-3p,100879,0.820426815,Up-regulated,0.049062508,0.58894478,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-1-3p_198731,ENSG00000123119,NECAB1,hsa-miR-1-3p,198731,0.820426815,Up-regulated,0.049062508,0.58894478,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-3940-5p_100878,ENSG00000123119,NECAB1,hsa-miR-3940-5p,100878,0.820426815,Up-regulated,0.049062508,-1.494997115,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-3940-5p_100879,ENSG00000123119,NECAB1,hsa-miR-3940-5p,100879,0.820426815,Up-regulated,0.049062508,-1.494997115,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-3940-5p_198731,ENSG00000123119,NECAB1,hsa-miR-3940-5p,198731,0.820426815,Up-regulated,0.049062508,-1.494997115,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-301b-3p_100878,ENSG00000123119,NECAB1,hsa-miR-301b-3p,100878,0.820426815,Up-regulated,0.049062508,-0.736874531,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-301b-3p_100879,ENSG00000123119,NECAB1,hsa-miR-301b-3p,100879,0.820426815,Up-regulated,0.049062508,-0.736874531,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-301b-3p_198731,ENSG00000123119,NECAB1,hsa-miR-301b-3p,198731,0.820426815,Up-regulated,0.049062508,-0.736874531,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-450a-1-3p_100878,ENSG00000123119,NECAB1,hsa-miR-450a-1-3p,100878,0.820426815,Up-regulated,0.049062508,0.839209771,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-450a-1-3p_100879,ENSG00000123119,NECAB1,hsa-miR-450a-1-3p,100879,0.820426815,Up-regulated,0.049062508,0.839209771,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-450a-1-3p_198731,ENSG00000123119,NECAB1,hsa-miR-450a-1-3p,198731,0.820426815,Up-regulated,0.049062508,0.839209771,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-320c_100878,ENSG00000123119,NECAB1,hsa-miR-320c,100878,0.820426815,Up-regulated,0.049062508,0.798268304,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-320c_100879,ENSG00000123119,NECAB1,hsa-miR-320c,100879,0.820426815,Up-regulated,0.049062508,0.798268304,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-320c_198731,ENSG00000123119,NECAB1,hsa-miR-320c,198731,0.820426815,Up-regulated,0.049062508,0.798268304,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-497-5p_100878,ENSG00000123119,NECAB1,hsa-miR-497-5p,100878,0.820426815,Up-regulated,0.049062508,0.473419716,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-497-5p_100879,ENSG00000123119,NECAB1,hsa-miR-497-5p,100879,0.820426815,Up-regulated,0.049062508,0.473419716,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-497-5p_198731,ENSG00000123119,NECAB1,hsa-miR-497-5p,198731,0.820426815,Up-regulated,0.049062508,0.473419716,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-5699-5p_100878,ENSG00000123119,NECAB1,hsa-miR-5699-5p,100878,0.820426815,Up-regulated,0.049062508,1.290425782,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-5699-5p_100879,ENSG00000123119,NECAB1,hsa-miR-5699-5p,100879,0.820426815,Up-regulated,0.049062508,1.290425782,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-5699-5p_198731,ENSG00000123119,NECAB1,hsa-miR-5699-5p,198731,0.820426815,Up-regulated,0.049062508,1.290425782,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-576-5p_100878,ENSG00000123119,NECAB1,hsa-miR-576-5p,100878,0.820426815,Up-regulated,0.049062508,-0.467290092,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-576-5p_100879,ENSG00000123119,NECAB1,hsa-miR-576-5p,100879,0.820426815,Up-regulated,0.049062508,-0.467290092,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-576-5p_198731,ENSG00000123119,NECAB1,hsa-miR-576-5p,198731,0.820426815,Up-regulated,0.049062508,-0.467290092,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_novel_517_100878,ENSG00000123119,NECAB1,novel_517,100878,0.820426815,Up-regulated,0.049062508,9.2273688,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_novel_517_100879,ENSG00000123119,NECAB1,novel_517,100879,0.820426815,Up-regulated,0.049062508,9.2273688,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_novel_517_198731,ENSG00000123119,NECAB1,novel_517,198731,0.820426815,Up-regulated,0.049062508,9.2273688,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-134-3p_100878,ENSG00000123119,NECAB1,hsa-miR-134-3p,100878,0.820426815,Up-regulated,0.049062508,0.954166603,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-134-3p_100879,ENSG00000123119,NECAB1,hsa-miR-134-3p,100879,0.820426815,Up-regulated,0.049062508,0.954166603,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-134-3p_198731,ENSG00000123119,NECAB1,hsa-miR-134-3p,198731,0.820426815,Up-regulated,0.049062508,0.954166603,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-1246_100878,ENSG00000123119,NECAB1,hsa-miR-1246,100878,0.820426815,Up-regulated,0.049062508,0.653846233,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-1246_100879,ENSG00000123119,NECAB1,hsa-miR-1246,100879,0.820426815,Up-regulated,0.049062508,0.653846233,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-1246_198731,ENSG00000123119,NECAB1,hsa-miR-1246,198731,0.820426815,Up-regulated,0.049062508,0.653846233,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-93-3p_100878,ENSG00000123119,NECAB1,hsa-miR-93-3p,100878,0.820426815,Up-regulated,0.049062508,-0.511815825,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-93-3p_100879,ENSG00000123119,NECAB1,hsa-miR-93-3p,100879,0.820426815,Up-regulated,0.049062508,-0.511815825,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-93-3p_198731,ENSG00000123119,NECAB1,hsa-miR-93-3p,198731,0.820426815,Up-regulated,0.049062508,-0.511815825,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-27a-5p_100878,ENSG00000123119,NECAB1,hsa-miR-27a-5p,100878,0.820426815,Up-regulated,0.049062508,-0.75717096,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-27a-5p_100879,ENSG00000123119,NECAB1,hsa-miR-27a-5p,100879,0.820426815,Up-regulated,0.049062508,-0.75717096,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-27a-5p_198731,ENSG00000123119,NECAB1,hsa-miR-27a-5p,198731,0.820426815,Up-regulated,0.049062508,-0.75717096,Down-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-195-5p_100878,ENSG00000123119,NECAB1,hsa-miR-195-5p,100878,0.820426815,Up-regulated,0.049062508,0.615927261,Up-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
NECAB1_hsa-miR-195-5p_100879,ENSG00000123119,NECAB1,hsa-miR-195-5p,100879,0.820426815,Up-regulated,0.049062508,0.615927261,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-195-5p_198731,ENSG00000123119,NECAB1,hsa-miR-195-5p,198731,0.820426815,Up-regulated,0.049062508,0.615927261,Up-regulated,0.99990023,Hypermethylated,1.119185161,0.004344802,0.010942325
NECAB1_hsa-miR-138-5p_100878,ENSG00000123119,NECAB1,hsa-miR-138-5p,100878,0.820426815,Up-regulated,0.049062508,-0.88475238,Down-regulated,0.99990023,Hypermethylated,2.967838637,1.59644130582297e-05,7.15694425902489e-05
